Time,I,Q
19:37.3,520,520
19:37.3,524,520
19:37.3,524,522
19:37.3,521,521
19:37.3,521,518
19:37.3,527,522
19:37.3,519,520
19:37.3,523,520
19:37.3,523,518
19:37.3,521,522
19:37.3,523,518
19:37.3,523,521
19:37.3,519,519
19:37.3,523,522
19:37.4,521,522
19:37.4,518,520
19:37.4,527,524
19:37.4,519,521
19:37.4,522,519
19:37.4,528,522
19:37.4,524,520
19:37.4,522,520
19:37.4,524,518
19:37.4,523,520
19:37.4,523,518
19:37.4,525,523
19:37.4,520,522
19:37.4,523,522
19:37.4,526,520
19:37.4,524,519
19:37.4,521,522
19:37.4,520,521
19:37.4,524,526
19:37.4,517,520
19:37.4,524,520
19:37.4,525,524
19:37.4,521,521
19:37.4,523,517
19:37.4,524,520
19:37.4,523,521
19:37.4,526,521
19:37.4,517,522
19:37.4,520,524
19:37.4,520,522
19:37.4,527,523
19:37.4,517,518
19:37.4,525,522
19:37.4,526,523
19:37.4,521,521
19:37.4,525,521
19:37.4,529,521
19:37.4,522,521
19:37.4,521,521
19:37.4,523,521
19:37.4,526,523
19:37.4,521,521
19:37.4,522,523
19:37.5,525,521
19:37.5,523,524
19:37.5,524,519
19:37.5,522,522
19:37.5,520,520
19:37.5,523,522
19:37.5,519,521
19:37.5,520,522
19:37.5,525,520
19:37.5,522,525
19:37.5,519,522
19:37.5,522,523
19:37.5,526,525
19:37.5,519,523
19:37.5,521,522
19:37.5,522,524
19:37.5,522,522
19:37.5,521,522
19:37.5,518,520
19:37.5,526,522
19:37.5,523,524
19:37.5,526,522
19:37.5,523,519
19:37.5,526,524
19:37.5,524,520
19:37.5,529,521
19:37.5,525,524
19:37.5,522,523
19:37.5,525,524
19:37.5,522,524
19:37.5,519,520
19:37.5,527,521
19:37.5,529,523
19:37.5,520,524
19:37.5,528,523
19:37.5,523,525
19:37.5,522,524
19:37.5,526,523
19:37.5,522,523
19:37.5,520,523
19:37.5,522,523
19:37.5,518,520
19:37.5,521,527
19:37.5,517,524
19:37.6,520,522
19:37.6,522,522
19:37.6,521,523
19:37.6,522,524
19:37.6,522,522
19:37.6,520,520
19:37.6,523,523
19:37.6,519,523
19:37.6,520,520
19:37.6,523,524
19:37.6,524,526
19:37.6,525,522
19:37.6,530,524
19:37.6,519,524
19:37.6,517,520
19:37.6,530,524
19:37.6,525,523
19:37.6,525,520
19:37.6,523,522
19:37.6,526,522
19:37.6,520,523
19:37.6,521,525
19:37.6,520,524
19:37.6,518,525
19:37.6,517,524
19:37.6,524,523
19:37.6,521,525
19:37.6,520,524
19:37.6,526,523
19:37.6,524,524
19:37.6,523,523
19:37.6,526,526
19:37.6,518,525
19:37.6,523,525
19:37.6,518,525
19:37.6,524,523
19:37.6,521,524
19:37.6,527,520
19:37.6,524,524
19:37.6,521,522
19:37.6,529,524
19:37.6,522,526
19:37.6,519,525
19:37.6,522,521
19:37.6,527,522
19:37.6,527,522
19:37.6,518,521
19:37.6,519,526
19:37.6,519,525
19:37.6,523,526
19:37.6,520,524
19:37.6,523,520
19:37.6,525,521
19:37.6,526,524
19:37.6,523,523
19:37.6,524,525
19:37.6,522,524
19:37.7,521,529
19:37.7,519,521
19:37.7,521,521
19:37.7,528,524
19:37.7,517,523
19:37.7,526,523
19:37.7,521,519
19:37.7,524,525
19:37.7,521,524
19:37.7,520,524
19:37.7,520,524
19:37.7,528,522
19:37.7,524,518
19:37.7,528,523
19:37.7,522,524
19:37.7,522,525
19:37.7,521,522
19:37.7,523,524
19:37.7,520,522
19:37.7,526,522
19:37.7,524,522
19:37.7,523,520
19:37.7,519,521
19:37.7,519,522
19:37.7,524,521
19:37.7,527,520
19:37.7,526,518
19:37.7,522,522
19:37.7,519,524
19:37.7,519,523
19:37.7,520,521
19:37.7,522,523
19:37.7,522,524
19:37.7,526,524
19:37.7,524,520
19:37.7,523,520
19:37.7,526,525
19:37.8,521,525
19:37.8,527,523
19:37.8,524,518
19:37.8,525,520
19:37.8,523,520
19:37.8,528,517
19:37.8,526,524
19:37.8,524,521
19:37.8,522,523
19:37.8,520,522
19:37.8,521,523
19:37.8,523,522
19:37.8,521,518
19:37.8,521,518
19:37.8,522,519
19:37.8,527,519
19:37.8,523,520
19:37.8,524,524
19:37.8,520,519
19:37.8,526,523
19:37.8,521,523
19:37.8,522,521
19:37.8,521,525
19:37.8,527,522
19:37.8,524,523
19:37.8,522,524
19:37.8,524,520
19:37.8,525,522
19:37.8,519,519
19:37.8,520,521
19:37.8,525,518
19:37.8,527,521
19:37.8,522,523
19:37.8,519,522
19:37.8,525,522
19:37.9,523,522
19:37.9,521,521
19:37.9,522,524
19:37.9,524,519
19:37.9,527,521
19:37.9,518,520
19:37.9,523,518
19:37.9,526,521
19:37.9,525,522
19:37.9,516,520
19:37.9,527,521
19:37.9,526,519
19:37.9,524,520
19:37.9,520,526
19:37.9,521,524
19:37.9,524,521
19:37.9,528,522
19:37.9,520,523
19:37.9,521,523
19:37.9,522,525
19:37.9,513,519
19:37.9,520,521
19:37.9,521,521
19:37.9,521,520
19:37.9,521,526
19:37.9,519,523
19:37.9,516,521
19:37.9,519,522
19:37.9,527,523
19:37.9,522,522
19:37.9,521,520
19:37.9,527,518
19:37.9,524,521
19:37.9,526,521
19:37.9,526,517
19:37.9,528,518
19:37.9,530,522
19:37.9,516,521
19:37.9,523,521
19:37.9,518,520
19:37.9,521,519
19:37.9,529,522
19:37.9,523,521
19:38.0,522,520
19:38.0,520,522
19:38.0,517,524
19:38.0,522,517
19:38.0,528,519
19:38.0,518,520
19:38.0,520,517
19:38.0,522,518
19:38.0,520,519
19:38.0,520,522
19:38.0,520,519
19:38.0,523,521
19:38.0,525,520
19:38.0,520,520
19:38.0,524,522
19:38.0,519,523
19:38.0,520,522
19:38.0,521,523
19:38.0,522,523
19:38.0,521,522
19:38.0,520,519
19:38.0,520,521
19:38.0,525,520
19:38.0,521,520
19:38.0,520,522
19:38.0,524,519
19:38.0,524,523
19:38.0,521,521
19:38.0,521,521
19:38.0,521,517
19:38.0,527,520
19:38.0,527,521
19:38.0,523,520
19:38.0,522,522
19:38.0,524,522
19:38.0,521,521
19:38.0,517,522
19:38.0,524,522
19:38.0,525,520
19:38.0,523,521
19:38.0,522,526
19:38.0,517,521
19:38.0,521,522
19:38.1,522,520
19:38.1,526,522
19:38.1,520,523
19:38.1,523,521
19:38.1,523,523
19:38.1,526,524
19:38.1,523,524
19:38.1,521,523
19:38.1,521,520
19:38.1,522,521
19:38.1,521,520
19:38.1,520,519
19:38.1,527,521
19:38.1,521,522
19:38.1,524,520
19:38.1,524,521
19:38.1,524,520
19:38.1,529,522
19:38.1,525,523
19:38.1,522,522
19:38.1,523,523
19:38.1,524,524
19:38.1,521,521
19:38.1,522,523
19:38.1,521,524
19:38.1,515,524
19:38.1,516,521
19:38.1,523,521
19:38.1,520,523
19:38.1,518,523
19:38.1,523,524
19:38.1,522,521
19:38.1,527,524
19:38.1,520,523
19:38.1,523,521
19:38.1,525,521
19:38.1,519,522
19:38.1,525,521
19:38.1,524,521
19:38.1,520,523
19:38.1,518,523
19:38.1,523,522
19:38.1,523,523
19:38.2,521,524
19:38.2,518,524
19:38.2,525,522
19:38.2,526,524
19:38.2,518,524
19:38.2,523,521
19:38.2,522,519
19:38.2,522,523
19:38.2,522,518
19:38.2,525,520
19:38.2,529,521
19:38.2,524,520
19:38.2,520,521
19:38.2,521,520
19:38.2,524,521
19:38.2,523,521
19:38.2,519,523
19:38.2,523,519
19:38.2,520,524
19:38.2,519,524
19:38.2,529,525
19:38.2,525,522
19:38.2,521,520
19:38.2,521,521
19:38.2,520,525
19:38.2,524,525
19:38.2,524,524
19:38.2,524,522
19:38.2,525,524
19:38.2,521,524
19:38.2,518,524
19:38.2,522,523
19:38.2,519,520
19:38.2,524,521
19:38.2,525,523
19:38.2,517,523
19:38.2,524,523
19:38.2,522,523
19:38.2,524,520
19:38.2,524,523
19:38.2,520,522
19:38.2,528,520
19:38.2,528,520
19:38.3,525,523
19:38.3,525,523
19:38.3,520,519
19:38.3,521,520
19:38.3,521,520
19:38.3,524,520
19:38.3,522,520
19:38.3,525,522
19:38.3,523,521
19:38.3,525,522
19:38.3,518,518
19:38.3,524,521
19:38.3,521,523
19:38.3,517,521
19:38.3,520,523
19:38.3,524,523
19:38.3,524,520
19:38.3,523,520
19:38.3,524,520
19:38.3,529,521
19:38.3,523,521
19:38.3,525,524
19:38.3,518,521
19:38.3,528,521
19:38.3,519,522
19:38.3,526,520
19:38.3,525,526
19:38.3,518,524
19:38.3,518,523
19:38.3,530,522
19:38.3,522,526
19:38.3,522,523
19:38.3,521,524
19:38.3,521,524
19:38.3,529,522
19:38.3,522,521
19:38.3,526,522
19:38.3,524,523
19:38.3,518,517
19:38.3,519,518
19:38.3,523,518
19:38.3,522,521
19:38.3,522,521
19:38.4,519,525
19:38.4,522,525
19:38.4,523,526
19:38.4,519,524
19:38.4,522,524
19:38.4,519,526
19:38.4,523,523
19:38.4,524,522
19:38.4,522,524
19:38.4,523,523
19:38.4,522,526
19:38.4,518,524
19:38.4,523,524
19:38.4,523,519
19:38.4,524,520
19:38.4,523,522
19:38.4,528,525
19:38.4,518,521
19:38.4,520,522
19:38.4,521,524
19:38.4,524,522
19:38.4,518,524
19:38.4,517,525
19:38.4,521,519
19:38.4,522,520
19:38.4,520,524
19:38.4,524,526
19:38.4,517,521
19:38.4,524,520
19:38.4,522,522
19:38.4,521,520
19:38.4,525,525
19:38.4,523,522
19:38.4,523,522
19:38.4,522,518
19:38.4,524,521
19:38.4,526,524
19:38.4,514,524
19:38.4,520,524
19:38.4,524,522
19:38.4,526,522
19:38.4,518,522
19:38.4,526,521
19:38.5,524,526
19:38.5,519,521
19:38.5,524,525
19:38.5,518,522
19:38.5,523,524
19:38.5,521,524
19:38.5,524,521
19:38.5,522,523
19:38.5,518,523
19:38.5,521,520
19:38.5,525,522
19:38.5,519,521
19:38.5,526,522
19:38.5,526,520
19:38.5,520,520
19:38.5,529,521
19:38.5,530,525
19:38.5,522,522
19:38.5,525,523
19:38.5,523,522
19:38.5,524,524
19:38.5,523,521
19:38.5,521,523
19:38.5,520,521
19:38.5,522,519
19:38.5,526,520
19:38.5,522,521
19:38.5,530,519
19:38.5,518,521
19:38.5,519,520
19:38.5,519,521
19:38.5,520,523
19:38.5,523,523
19:38.5,525,523
19:38.5,524,524
19:38.5,521,523
19:38.5,518,524
19:38.5,523,520
19:38.5,523,519
19:38.5,526,519
19:38.5,527,522
19:38.5,527,519
19:38.5,525,519
19:38.6,524,522
19:38.6,523,522
19:38.6,521,518
19:38.6,523,518
19:38.6,527,523
19:38.6,526,523
19:38.6,525,521
19:38.6,523,523
19:38.6,524,521
19:38.6,521,523
19:38.6,519,523
19:38.6,518,523
19:38.6,523,519
19:38.6,517,519
19:38.6,521,519
19:38.6,521,521
19:38.6,525,522
19:38.6,523,521
19:38.6,523,521
19:38.6,520,520
19:38.6,529,520
19:38.6,524,520
19:38.6,522,522
19:38.6,524,522
19:38.6,522,520
19:38.6,530,523
19:38.6,521,523
19:38.6,519,518
19:38.6,517,523
19:38.6,516,522
19:38.6,519,519
19:38.6,521,522
19:38.6,518,526
19:38.6,521,518
19:38.6,523,521
19:38.6,522,523
19:38.6,518,521
19:38.6,524,521
19:38.6,521,522
19:38.6,525,519
19:38.6,525,522
19:38.6,524,522
19:38.6,530,520
19:38.7,525,523
19:38.7,526,522
19:38.7,522,521
19:38.7,520,523
19:38.7,520,520
19:38.7,523,522
19:38.7,522,521
19:38.7,521,522
19:38.7,524,522
19:38.7,525,523
19:38.7,520,520
19:38.7,523,520
19:38.7,523,522
19:38.7,524,519
19:38.7,527,522
19:38.7,523,522
19:38.7,519,521
19:38.7,524,522
19:38.7,523,519
19:38.7,521,519
19:38.7,524,520
19:38.7,522,521
19:38.7,517,520
19:38.7,526,522
19:38.7,520,521
19:38.7,527,521
19:38.7,520,524
19:38.7,522,524
19:38.7,524,524
19:38.7,518,521
19:38.7,526,523
19:38.7,519,521
19:38.7,520,523
19:38.7,521,525
19:38.7,520,520
19:38.7,523,523
19:38.7,526,521
19:38.7,525,520
19:38.7,521,525
19:38.7,518,524
19:38.7,521,521
19:38.7,522,521
19:38.7,519,521
19:38.8,521,519
19:38.8,525,518
19:38.8,527,522
19:38.8,522,522
19:38.8,521,520
19:38.8,524,522
19:38.8,519,523
19:38.8,524,522
19:38.8,523,524
19:38.8,515,521
19:38.8,525,521
19:38.8,528,523
19:38.8,523,523
19:38.8,520,520
19:38.8,522,523
19:38.8,523,520
19:38.8,525,519
19:38.8,526,519
19:38.8,518,519
19:38.8,522,521
19:38.8,522,522
19:38.8,520,523
19:38.8,522,520
19:38.8,524,522
19:38.8,523,522
19:38.8,521,521
19:38.8,524,521
19:38.8,515,524
19:38.8,517,523
19:38.8,519,521
19:38.8,523,521
19:38.8,524,522
19:38.8,526,519
19:38.8,522,520
19:38.8,522,519
19:38.8,527,520
19:38.8,526,520
19:38.8,524,522
19:38.8,524,523
19:38.8,525,522
19:38.8,522,521
19:38.8,524,522
19:38.8,522,522
19:38.9,522,521
19:38.9,521,525
19:38.9,522,520
19:38.9,523,522
19:38.9,521,524
19:38.9,520,523
19:38.9,524,522
19:38.9,523,522
19:38.9,524,521
19:38.9,523,522
19:38.9,529,523
19:38.9,525,518
19:38.9,525,520
19:38.9,518,521
19:38.9,523,522
19:38.9,522,520
19:38.9,526,522
19:38.9,522,522
19:38.9,520,521
19:38.9,525,521
19:38.9,526,523
19:38.9,521,521
19:38.9,523,524
19:38.9,522,523
19:38.9,526,524
19:38.9,522,525
19:38.9,521,523
19:38.9,524,525
19:38.9,528,522
19:38.9,520,520
19:38.9,521,523
19:38.9,521,525
19:38.9,515,523
19:38.9,519,521
19:38.9,524,523
19:38.9,521,524
19:38.9,526,522
19:38.9,520,521
19:38.9,523,526
19:38.9,517,525
19:38.9,521,523
19:38.9,521,525
19:38.9,522,521
19:39.0,521,523
19:39.0,518,522
19:39.0,522,522
19:39.0,526,523
19:39.0,528,521
19:39.0,523,524
19:39.0,520,524
19:39.0,521,520
19:39.0,530,524
19:39.0,521,520
19:39.0,523,521
19:39.0,524,519
19:39.0,521,525
19:39.0,523,520
19:39.0,520,522
19:39.0,524,523
19:39.0,518,522
19:39.0,529,525
19:39.0,524,522
19:39.0,525,523
19:39.0,522,522
19:39.0,524,526
19:39.0,517,523
19:39.0,514,521
19:39.0,519,520
19:39.0,520,523
19:39.0,517,522
19:39.0,520,521
19:39.0,523,521
19:39.0,520,522
19:39.0,526,522
19:39.0,524,519
19:39.0,527,520
19:39.0,524,523
19:39.0,523,520
19:39.0,523,520
19:39.0,523,521
19:39.0,524,521
19:39.0,520,524
19:39.0,521,524
19:39.0,523,521
19:39.0,522,522
19:39.0,521,524
19:39.1,525,523
19:39.1,523,522
19:39.1,522,523
19:39.1,519,522
19:39.1,522,522
19:39.1,520,522
19:39.1,526,522
19:39.1,527,520
19:39.1,526,517
19:39.1,518,521
19:39.1,526,521
19:39.1,524,518
19:39.1,531,522
19:39.1,523,524
19:39.1,518,523
19:39.1,522,521
19:39.1,524,521
19:39.1,524,523
19:39.1,520,521
19:39.1,521,519
19:39.1,526,522
19:39.1,517,522
19:39.1,521,520
19:39.1,524,519
19:39.1,519,521
19:39.1,523,519
19:39.1,526,524
19:39.1,522,523
19:39.1,522,520
19:39.1,521,521
19:39.1,527,525
19:39.1,518,524
19:39.1,520,523
19:39.1,523,521
19:39.1,523,524
19:39.1,523,522
19:39.1,522,523
19:39.1,523,522
19:39.1,527,523
19:39.1,523,523
19:39.1,524,522
19:39.1,516,523
19:39.1,522,521
19:39.2,521,521
19:39.2,518,519
19:39.2,526,522
19:39.2,523,521
19:39.2,521,519
19:39.2,520,521
19:39.2,529,523
19:39.2,516,524
19:39.2,520,525
19:39.2,521,520
19:39.2,525,519
19:39.2,528,518
19:39.2,525,520
19:39.2,525,521
19:39.2,527,522
19:39.2,525,524
19:39.2,521,522
19:39.2,532,516
19:39.2,525,521
19:39.2,526,521
19:39.2,520,523
19:39.2,519,524
19:39.2,524,522
19:39.2,519,520
19:39.2,520,524
19:39.2,524,520
19:39.2,524,522
19:39.2,520,525
19:39.2,523,522
19:39.2,520,522
19:39.2,522,522
19:39.2,525,520
19:39.2,524,522
19:39.2,525,521
19:39.2,524,522
19:39.2,518,523
19:39.2,520,521
19:39.2,522,521
19:39.2,516,522
19:39.2,518,522
19:39.2,521,520
19:39.2,524,519
19:39.2,523,521
19:39.3,527,523
19:39.3,529,525
19:39.3,524,521
19:39.3,526,520
19:39.3,520,520
19:39.3,519,523
19:39.3,520,520
19:39.3,523,522
19:39.3,525,523
19:39.3,523,521
19:39.3,520,522
19:39.3,525,523
19:39.3,525,524
19:39.3,522,525
19:39.3,524,523
19:39.3,521,521
19:39.3,526,525
19:39.3,520,522
19:39.3,525,520
19:39.3,527,524
19:39.3,521,521
19:39.3,520,521
19:39.3,520,523
19:39.3,521,520
19:39.3,526,521
19:39.3,528,522
19:39.3,525,524
19:39.3,527,521
19:39.3,521,523
19:39.3,519,523
19:39.3,522,523
19:39.3,523,523
19:39.3,517,520
19:39.3,521,522
19:39.3,525,522
19:39.3,524,523
19:39.3,522,522
19:39.3,523,522
19:39.3,518,522
19:39.3,524,521
19:39.3,519,521
19:39.3,519,521
19:39.3,525,522
19:39.3,523,523
19:39.4,520,521
19:39.4,520,525
19:39.4,519,523
19:39.4,522,522
19:39.4,523,520
19:39.4,529,521
19:39.4,524,520
19:39.4,525,519
19:39.4,520,520
19:39.4,523,519
19:39.4,520,521
19:39.4,524,523
19:39.4,520,522
19:39.4,521,524
19:39.4,522,523
19:39.4,518,524
19:39.4,520,523
19:39.4,519,523
19:39.4,524,520
19:39.4,523,522
19:39.4,526,522
19:39.4,519,521
19:39.4,527,521
19:39.4,527,523
19:39.4,522,523
19:39.4,524,522
19:39.4,522,522
19:39.4,522,520
19:39.4,527,524
19:39.4,525,523
19:39.4,522,522
19:39.4,524,520
19:39.4,525,518
19:39.4,525,523
19:39.4,525,519
19:39.4,521,518
19:39.4,520,521
19:39.4,520,518
19:39.4,523,521
19:39.4,522,523
19:39.4,524,521
19:39.4,523,521
19:39.4,524,523
19:39.5,522,522
19:39.5,518,524
19:39.5,523,521
19:39.5,523,522
19:39.5,523,522
19:39.5,527,522
19:39.5,523,522
19:39.5,520,522
19:39.5,518,520
19:39.5,524,520
19:39.5,524,523
19:39.5,522,521
19:39.5,522,522
19:39.5,526,522
19:39.5,521,520
19:39.5,524,518
19:39.5,517,519
19:39.5,523,520
19:39.5,523,522
19:39.5,520,523
19:39.5,522,520
19:39.5,526,519
19:39.5,527,521
19:39.5,526,518
19:39.5,525,521
19:39.5,520,523
19:39.5,524,521
19:39.5,526,522
19:39.5,517,523
19:39.5,524,522
19:39.5,525,521
19:39.5,520,520
19:39.5,520,519
19:39.5,531,523
19:39.5,523,521
19:39.5,522,521
19:39.5,523,520
19:39.5,528,523
19:39.5,518,520
19:39.5,526,521
19:39.5,526,524
19:39.5,522,524
19:39.5,524,523
19:39.6,526,522
19:39.6,519,522
19:39.6,520,520
19:39.6,526,523
19:39.6,522,525
19:39.6,524,523
19:39.6,522,525
19:39.6,525,525
19:39.6,516,525
19:39.6,522,524
19:39.6,524,525
19:39.6,529,520
19:39.6,521,523
19:39.6,520,525
19:39.6,522,522
19:39.6,521,526
19:39.6,517,520
19:39.6,524,520
19:39.6,524,521
19:39.6,519,519
19:39.6,527,522
19:39.6,528,521
19:39.6,524,521
19:39.6,527,521
19:39.6,521,520
19:39.6,521,521
19:39.6,516,519
19:39.6,522,524
19:39.6,526,525
19:39.6,521,521
19:39.6,525,522
19:39.6,521,520
19:39.6,526,520
19:39.6,522,521
19:39.6,523,522
19:39.6,525,522
19:39.6,524,522
19:39.6,525,518
19:39.6,526,517
19:39.6,526,518
19:39.6,522,521
19:39.6,526,520
19:39.6,522,521
19:39.6,517,522
19:39.6,523,525
19:39.6,523,522
19:39.6,521,521
19:39.6,519,520
19:39.6,527,522
19:39.6,520,523
19:39.6,516,522
19:39.6,523,520
19:39.6,524,523
19:39.6,522,528
19:39.6,516,527
19:39.6,521,524
19:39.6,521,525
19:39.6,522,524
19:39.6,521,525
19:39.6,518,523
19:39.6,524,523
19:39.6,523,524
19:39.6,521,522
19:39.7,531,522
19:39.7,523,519
19:39.7,523,522
19:39.7,520,522
19:39.7,522,521
19:39.7,522,522
19:39.7,522,523
19:39.7,519,522
