Time ,I,Q
06:59.1,523,522
06:59.1,519,529
06:59.1,522,524
06:59.1,523,524
06:59.1,529,524
06:59.1,523,524
06:59.2,524,519
06:59.2,523,525
06:59.2,522,525
06:59.2,526,518
06:59.2,520,520
06:59.2,523,521
06:59.2,524,521
06:59.2,528,523
06:59.2,527,520
06:59.2,525,522
06:59.2,524,522
06:59.2,524,521
06:59.2,523,520
06:59.2,526,525
06:59.2,520,523
06:59.2,519,520
06:59.2,523,523
06:59.2,521,524
06:59.2,519,524
06:59.2,517,523
06:59.2,521,526
06:59.2,526,523
06:59.2,524,525
06:59.2,521,524
06:59.2,524,523
06:59.2,526,521
06:59.2,526,523
06:59.2,521,522
06:59.2,523,519
06:59.2,521,523
06:59.2,517,523
06:59.2,522,521
06:59.2,523,526
06:59.2,521,527
06:59.2,522,523
06:59.2,520,523
06:59.2,523,523
06:59.2,522,522
06:59.2,521,523
06:59.2,525,522
06:59.3,522,522
06:59.3,514,522
06:59.3,528,521
06:59.3,522,524
06:59.3,524,521
06:59.3,529,520
06:59.3,521,522
06:59.3,526,520
06:59.3,529,521
06:59.3,529,520
06:59.3,523,520
06:59.3,520,523
06:59.3,519,522
06:59.3,526,521
06:59.3,525,522
06:59.3,518,521
06:59.3,520,522
06:59.3,526,522
06:59.3,517,520
06:59.3,526,521
06:59.3,525,524
06:59.3,522,522
06:59.3,522,519
06:59.3,520,521
06:59.3,524,523
06:59.3,520,522
06:59.3,525,520
06:59.3,520,524
06:59.3,520,521
06:59.3,523,526
06:59.3,523,523
06:59.3,518,522
06:59.3,525,521
06:59.3,515,522
06:59.3,526,523
06:59.3,526,523
06:59.3,528,522
06:59.3,526,522
06:59.3,522,520
06:59.3,522,522
06:59.3,521,525
06:59.3,518,524
06:59.3,517,523
06:59.3,519,520
06:59.4,525,522
06:59.4,519,521
06:59.4,523,523
06:59.4,524,521
06:59.4,525,523
06:59.4,524,522
06:59.4,524,520
06:59.4,524,523
06:59.4,525,523
06:59.4,521,523
06:59.4,523,521
06:59.4,525,522
06:59.4,524,522
06:59.4,523,523
06:59.4,521,522
06:59.4,517,520
06:59.4,526,521
06:59.4,519,523
06:59.4,521,521
06:59.4,520,522
06:59.4,527,522
06:59.4,524,522
06:59.4,527,524
06:59.4,522,525
06:59.4,519,521
06:59.4,523,524
06:59.4,524,525
06:59.4,520,521
06:59.4,524,523
06:59.4,526,523
06:59.4,520,523
06:59.4,525,522
06:59.4,519,520
06:59.4,526,520
06:59.4,521,520
06:59.4,521,522
06:59.4,526,522
06:59.4,523,520
06:59.4,527,523
06:59.4,520,523
06:59.4,523,522
06:59.4,518,523
06:59.4,523,523
06:59.5,523,521
06:59.5,522,523
06:59.5,521,523
06:59.5,525,524
06:59.5,519,523
06:59.5,522,521
06:59.5,520,525
06:59.5,522,521
06:59.5,524,521
06:59.5,519,521
06:59.5,520,520
06:59.5,524,520
06:59.5,525,523
06:59.5,520,523
06:59.5,524,522
06:59.5,526,521
06:59.5,524,519
06:59.5,523,518
06:59.5,526,522
06:59.5,529,522
06:59.5,519,524
06:59.5,521,519
06:59.5,520,523
06:59.5,521,523
06:59.5,521,521
06:59.5,522,521
06:59.5,520,521
06:59.5,525,521
06:59.5,526,519
06:59.5,522,523
06:59.5,524,524
06:59.5,523,524
06:59.5,518,520
06:59.5,525,524
06:59.5,521,520
06:59.5,523,525
06:59.5,521,522
06:59.5,515,521
06:59.5,523,523
06:59.5,523,519
06:59.5,527,520
06:59.5,523,522
06:59.5,522,522
06:59.6,524,522
06:59.6,525,524
06:59.6,525,523
06:59.6,523,525
06:59.6,523,522
06:59.6,520,520
06:59.6,525,522
06:59.6,519,522
06:59.6,522,524
06:59.6,512,520
06:59.6,521,520
06:59.6,524,520
06:59.6,529,519
06:59.6,518,522
06:59.6,525,520
06:59.6,524,522
06:59.6,526,521
06:59.6,524,521
06:59.6,519,525
06:59.6,518,518
06:59.6,528,521
06:59.6,523,521
06:59.6,518,520
06:59.6,525,520
06:59.6,526,516
06:59.6,526,521
06:59.6,520,523
06:59.6,522,519
06:59.6,527,523
06:59.6,523,519
06:59.6,526,521
06:59.6,522,520
06:59.6,523,518
06:59.6,526,520
06:59.6,524,523
06:59.6,517,520
06:59.6,520,522
06:59.6,520,521
06:59.6,518,521
06:59.6,524,525
06:59.6,517,520
06:59.6,524,525
06:59.6,521,521
06:59.7,521,520
06:59.7,521,519
06:59.7,531,519
06:59.7,518,519
06:59.7,523,522
06:59.7,524,525
06:59.7,524,521
06:59.7,523,522
06:59.7,521,524
06:59.7,526,521
06:59.7,521,524
06:59.7,519,520
06:59.7,526,521
06:59.7,526,522
06:59.7,525,524
06:59.7,519,522
06:59.7,524,521
06:59.7,522,518
06:59.7,524,521
06:59.7,524,522
06:59.7,523,525
06:59.7,519,523
06:59.7,523,521
06:59.7,521,522
06:59.7,519,521
06:59.7,525,521
06:59.7,523,521
06:59.7,526,522
06:59.7,520,522
06:59.7,522,520
06:59.7,524,522
06:59.7,526,522
06:59.7,523,524
06:59.7,523,522
06:59.7,517,520
06:59.7,528,524
06:59.7,518,524
06:59.7,521,522
06:59.7,527,522
06:59.7,524,521
06:59.7,519,519
06:59.7,528,521
06:59.7,525,522
06:59.8,529,519
06:59.8,527,522
06:59.8,524,520
06:59.8,524,523
06:59.8,527,522
06:59.8,523,523
06:59.8,522,525
06:59.8,522,524
06:59.8,523,524
06:59.8,524,523
06:59.8,522,523
06:59.8,517,522
06:59.8,524,522
06:59.8,518,526
06:59.8,519,526
06:59.8,518,523
06:59.8,522,522
06:59.8,521,522
06:59.8,522,522
06:59.8,519,519
06:59.8,522,520
06:59.8,525,521
06:59.8,524,523
06:59.8,525,523
06:59.8,528,523
06:59.8,526,518
06:59.8,524,522
06:59.8,526,521
06:59.8,520,522
06:59.8,516,520
06:59.8,522,518
06:59.8,520,523
06:59.8,523,522
06:59.8,522,522
06:59.8,526,524
06:59.8,522,518
06:59.8,524,521
06:59.8,522,523
06:59.8,519,522
06:59.8,518,522
06:59.8,521,524
06:59.8,522,523
06:59.8,521,522
06:59.9,522,523
06:59.9,523,522
06:59.9,523,525
06:59.9,523,526
06:59.9,521,525
06:59.9,525,526
06:59.9,522,520
06:59.9,522,521
06:59.9,522,521
06:59.9,521,524
06:59.9,519,522
06:59.9,521,521
06:59.9,524,520
06:59.9,521,522
06:59.9,518,523
06:59.9,528,523
06:59.9,526,523
06:59.9,524,522
06:59.9,520,524
06:59.9,525,523
06:59.9,527,522
06:59.9,522,520
06:59.9,519,521
06:59.9,520,522
06:59.9,521,525
06:59.9,526,523
06:59.9,527,521
06:59.9,524,519
06:59.9,520,523
06:59.9,520,523
06:59.9,519,524
06:59.9,522,519
06:59.9,519,520
06:59.9,526,526
06:59.9,517,521
06:59.9,521,520
06:59.9,530,523
06:59.9,518,521
06:59.9,527,527
06:59.9,518,524
06:59.9,523,523
06:59.9,520,524
06:59.9,522,522
07:00.0,523,522
07:00.0,527,524
07:00.0,520,522
07:00.0,523,521
07:00.0,528,523
07:00.0,523,521
07:00.0,525,520
07:00.0,524,525
07:00.0,520,523
07:00.0,525,524
07:00.0,525,522
07:00.0,522,522
07:00.0,521,522
07:00.0,522,522
07:00.0,524,521
07:00.0,525,524
07:00.0,522,521
07:00.0,522,519
07:00.0,525,522
07:00.0,525,522
07:00.0,522,520
07:00.0,523,523
07:00.0,521,524
07:00.0,522,520
07:00.0,523,521
07:00.0,521,520
07:00.0,524,522
07:00.0,527,524
07:00.0,521,526
07:00.0,522,521
07:00.0,525,523
07:00.0,520,523
07:00.0,524,527
07:00.0,522,520
07:00.0,524,521
07:00.0,527,522
07:00.0,524,524
07:00.0,522,522
07:00.0,526,521
07:00.0,520,522
07:00.0,522,519
07:00.0,525,523
07:00.0,520,523
07:00.1,522,526
07:00.1,518,521
07:00.1,523,522
07:00.1,523,519
07:00.1,522,521
07:00.1,526,523
07:00.1,520,521
07:00.1,519,520
07:00.1,523,522
07:00.1,525,520
07:00.1,520,523
07:00.1,524,519
07:00.1,522,523
07:00.1,516,522
07:00.1,522,521
07:00.1,520,521
07:00.1,519,522
07:00.1,524,523
07:00.1,522,522
07:00.1,524,525
07:00.1,521,521
07:00.1,526,521
07:00.1,526,522
07:00.1,518,525
07:00.1,526,523
07:00.1,522,524
07:00.1,522,525
07:00.1,523,525
07:00.1,523,523
07:00.1,523,520
07:00.1,518,524
07:00.1,522,524
07:00.1,522,523
07:00.1,524,520
07:00.1,518,520
07:00.1,523,524
07:00.1,525,520
07:00.1,527,523
07:00.1,519,524
07:00.1,521,520
07:00.1,520,522
07:00.1,522,520
07:00.1,523,521
07:00.2,525,521
07:00.2,523,521
07:00.2,520,521
07:00.2,517,521
07:00.2,526,521
07:00.2,518,519
07:00.2,523,520
07:00.2,526,520
07:00.2,524,523
07:00.2,516,522
07:00.2,528,521
07:00.2,523,521
07:00.2,518,525
07:00.2,519,521
07:00.2,519,521
07:00.2,520,523
07:00.2,518,522
07:00.2,519,520
07:00.2,525,521
07:00.2,523,520
07:00.2,527,521
07:00.2,523,521
07:00.2,524,521
07:00.2,521,522
07:00.2,525,521
07:00.2,521,522
07:00.2,520,519
07:00.2,523,523
07:00.2,520,520
07:00.2,520,522
07:00.2,525,520
07:00.2,527,524
07:00.2,522,520
07:00.2,522,524
07:00.2,521,524
07:00.2,523,523
07:00.3,523,521
07:00.3,520,522
07:00.3,523,523
07:00.3,524,521
07:00.3,523,520
07:00.3,518,520
07:00.3,524,520
07:00.3,523,522
07:00.3,523,517
07:00.3,527,522
07:00.3,528,521
07:00.3,521,521
07:00.3,523,522
07:00.3,525,520
07:00.3,523,525
07:00.3,522,523
07:00.3,516,522
07:00.3,524,525
07:00.3,516,521
07:00.3,526,521
07:00.3,522,521
07:00.3,526,519
07:00.3,524,524
07:00.3,525,522
07:00.3,521,522
07:00.3,525,520
07:00.3,524,521
07:00.3,524,522
07:00.3,517,523
07:00.3,521,522
07:00.3,520,519
07:00.3,523,525
07:00.3,528,518
07:00.3,521,520
07:00.3,524,519
07:00.3,523,521
07:00.3,523,523
07:00.3,521,519
07:00.3,521,524
07:00.3,523,524
07:00.3,525,520
07:00.3,520,521
07:00.3,522,521
07:00.3,521,522
07:00.3,523,523
07:00.3,518,526
07:00.3,515,522
07:00.3,526,523
07:00.3,518,524
07:00.3,520,520
07:00.3,521,521
07:00.3,520,520
07:00.3,523,521
07:00.3,519,522
07:00.3,521,524
07:00.3,521,521
07:00.4,517,520
07:00.4,522,523
07:00.4,524,523
07:00.4,524,521
07:00.4,518,525
07:00.4,518,520
07:00.4,524,519
07:00.4,524,521
07:00.4,525,523
07:00.4,521,519
07:00.4,527,524
07:00.4,523,524
07:00.4,523,524
07:00.4,522,522
07:00.4,526,522
07:00.4,524,524
07:00.4,523,524
07:00.4,525,522
07:00.4,521,527
07:00.4,520,520
07:00.4,524,521
07:00.4,521,522
07:00.4,522,524
07:00.4,522,520
07:00.4,521,523
07:00.4,521,523
07:00.4,523,523
07:00.4,523,522
07:00.4,524,520
07:00.4,524,524
07:00.4,521,525
07:00.4,521,525
07:00.4,516,521
07:00.4,523,519
07:00.4,529,521
07:00.4,519,519
07:00.4,523,521
07:00.4,519,524
07:00.4,523,521
07:00.4,522,525
07:00.5,518,521
07:00.5,523,520
07:00.5,524,526
07:00.5,527,523
07:00.5,527,523
07:00.5,528,522
07:00.5,519,521
07:00.5,524,523
07:00.5,522,521
07:00.5,523,518
07:00.5,528,521
07:00.5,527,520
07:00.5,525,518
07:00.5,523,520
07:00.5,524,519
07:00.5,523,522
07:00.5,521,522
07:00.5,519,522
07:00.5,524,523
07:00.5,520,521
07:00.5,526,522
07:00.5,523,521
07:00.5,517,522
07:00.5,518,520
07:00.5,525,522
07:00.5,519,523
07:00.5,523,523
07:00.5,521,522
07:00.5,522,521
07:00.5,523,521
07:00.5,519,520
07:00.5,523,519
07:00.5,524,523
07:00.5,524,520
07:00.5,526,521
07:00.5,520,522
07:00.5,524,521
07:00.5,523,522
07:00.5,523,522
07:00.5,517,523
07:00.6,523,521
07:00.6,522,522
07:00.6,524,525
07:00.6,522,522
07:00.6,524,522
07:00.6,523,523
07:00.6,521,519
07:00.6,519,523
07:00.6,519,522
07:00.6,530,521
07:00.6,523,521
07:00.6,519,522
07:00.6,524,519
07:00.6,523,523
07:00.6,522,524
07:00.6,523,514
07:00.6,524,523
07:00.6,523,521
07:00.6,525,524
07:00.6,519,522
07:00.6,523,523
07:00.6,518,521
07:00.6,527,523
07:00.6,521,524
07:00.6,525,523
07:00.6,520,519
07:00.6,520,523
07:00.6,517,521
07:00.6,523,522
07:00.6,525,524
07:00.6,520,522
07:00.6,523,522
07:00.6,521,519
07:00.6,527,520
07:00.7,519,519
07:00.7,525,522
07:00.7,521,521
07:00.7,524,521
07:00.7,525,523
07:00.7,526,525
07:00.7,522,523
07:00.7,529,516
07:00.7,526,523
07:00.7,528,522
07:00.7,525,521
07:00.7,525,525
07:00.7,523,523
07:00.7,523,521
07:00.7,522,521
07:00.7,522,521
07:00.7,524,521
07:00.7,525,520
07:00.7,525,522
07:00.7,518,520
07:00.7,521,526
07:00.7,523,522
07:00.7,518,521
07:00.7,522,523
07:00.7,517,522
07:00.7,522,523
07:00.7,520,524
07:00.7,525,523
07:00.7,519,524
07:00.7,520,525
07:00.7,527,525
07:00.7,522,524
07:00.7,521,526
07:00.7,522,523
07:00.7,521,522
07:00.7,522,521
07:00.7,520,527
07:00.7,519,520
07:00.7,525,520
07:00.7,524,522
07:00.7,520,524
07:00.7,527,523
07:00.7,521,520
07:00.7,524,520
07:00.7,528,521
07:00.7,522,523
07:00.7,531,522
07:00.7,521,522
07:00.7,522,522
07:00.7,526,523
07:00.7,524,523
07:00.7,515,523
07:00.7,524,519
07:00.7,527,520
07:00.7,522,521
07:00.7,530,520
07:00.7,528,519
07:00.7,526,521
07:00.7,526,523
07:00.8,521,521
07:00.8,522,521
07:00.8,517,523
07:00.8,523,525
07:00.8,521,519
07:00.8,521,522
07:00.8,519,520
07:00.8,522,522
07:00.8,527,521
07:00.8,518,521
07:00.8,524,524
07:00.8,519,525
07:00.8,524,522
07:00.8,517,525
07:00.8,519,521
07:00.8,521,523
07:00.8,523,520
07:00.8,523,520
07:00.8,522,523
07:00.8,524,522
07:00.8,523,521
07:00.8,530,520
07:00.8,524,521
07:00.8,525,521
07:00.8,526,522
07:00.8,521,522
07:00.8,520,523
07:00.8,520,523
07:00.8,516,521
07:00.8,525,522
07:00.8,529,521
07:00.8,522,521
07:00.8,519,522
07:00.8,519,520
07:00.8,524,522
07:00.8,515,519
07:00.9,524,522
07:00.9,522,521
07:00.9,522,521
07:00.9,526,521
07:00.9,521,523
07:00.9,526,523
07:00.9,523,521
07:00.9,521,522
07:00.9,525,522
07:00.9,520,524
07:00.9,520,524
07:00.9,519,522
07:00.9,523,524
07:00.9,521,524
07:00.9,520,521
07:00.9,524,522
07:00.9,524,524
07:00.9,524,522
07:00.9,521,521
07:00.9,525,520
07:00.9,523,521
07:00.9,523,521
07:00.9,524,525
07:00.9,526,523
07:00.9,523,520
07:00.9,522,521
07:00.9,522,524
07:00.9,520,522
07:00.9,523,522
07:00.9,528,523
07:00.9,520,522
07:00.9,525,521
07:00.9,521,519
07:00.9,526,521
07:00.9,523,521
07:00.9,523,520
07:00.9,522,521
07:00.9,521,522
07:00.9,520,520
07:00.9,522,520
07:00.9,518,523
07:00.9,524,522
07:00.9,521,519
07:01.0,525,521
07:01.0,520,519
07:01.0,525,522
07:01.0,525,523
07:01.0,525,522
07:01.0,525,522
07:01.0,521,523
07:01.0,519,523
07:01.0,524,521
07:01.0,518,520
07:01.0,522,524
07:01.0,517,519
07:01.0,529,521
07:01.0,519,523
07:01.0,522,523
07:01.0,526,520
07:01.0,525,523
07:01.0,524,522
07:01.0,523,521
07:01.0,526,522
07:01.0,525,520
07:01.0,523,523
07:01.0,522,523
07:01.0,523,527
07:01.0,522,526
07:01.0,523,523
07:01.0,520,524
07:01.0,523,521
07:01.0,517,519
07:01.0,525,521
07:01.0,525,520
07:01.0,525,522
07:01.0,519,523
07:01.0,524,521
07:01.0,527,522
07:01.0,521,520
07:01.0,525,521
07:01.0,520,522
07:01.0,522,517
07:01.0,522,524
07:01.0,522,521
07:01.0,523,521
07:01.0,525,521
07:01.1,526,524
07:01.1,518,523
07:01.1,526,521
07:01.1,523,519
07:01.1,524,522
07:01.1,521,522
07:01.1,526,522
07:01.1,521,522
07:01.1,524,521
07:01.1,527,527
07:01.1,520,520
07:01.1,522,520
07:01.1,520,523
07:01.1,522,519
07:01.1,523,522
07:01.1,518,522
07:01.1,521,524
07:01.1,525,520
07:01.1,524,519
07:01.1,525,525
07:01.1,521,521
07:01.1,520,523
07:01.1,516,522
07:01.1,521,523
07:01.1,522,521
07:01.1,520,524
07:01.1,526,524
07:01.1,522,524
07:01.1,520,521
07:01.1,529,522
07:01.1,526,523
07:01.1,520,523
07:01.1,524,524
07:01.1,522,521
07:01.1,518,521
07:01.1,525,524
07:01.2,522,522
07:01.2,522,519
07:01.2,521,520
07:01.2,523,523
07:01.2,523,521
07:01.2,521,522
07:01.2,521,520
07:01.2,517,524
07:01.2,521,523
07:01.2,524,523
07:01.2,523,525
07:01.2,517,523
07:01.2,519,523
07:01.2,523,519
07:01.2,522,520
07:01.2,521,523
07:01.2,524,521
07:01.2,529,521
07:01.2,524,523
07:01.2,520,522
07:01.2,522,522
07:01.2,524,521
07:01.2,521,523
07:01.2,516,522
07:01.2,523,519
07:01.2,526,518
07:01.2,528,519
07:01.2,527,519
07:01.2,522,521
07:01.2,526,521
07:01.2,523,521
07:01.2,520,520
07:01.2,526,520
07:01.2,523,523
07:01.2,524,523
07:01.2,522,524
07:01.2,517,523
07:01.2,524,523
07:01.2,524,522
07:01.2,525,522
07:01.2,523,522
07:01.2,521,523
07:01.2,522,522
07:01.2,524,520
07:01.2,527,521
07:01.2,523,523
07:01.2,520,523
07:01.2,521,522
07:01.2,521,522
07:01.2,518,524
07:01.2,519,521
07:01.2,526,519
07:01.2,525,520
07:01.2,522,521
07:01.2,523,520
07:01.2,519,522
07:01.2,524,522
07:01.3,522,520
07:01.3,521,521
07:01.3,521,521
07:01.3,523,522
07:01.3,522,522
07:01.3,525,523
07:01.3,519,522
07:01.3,519,523
07:01.3,519,522
07:01.3,521,521
07:01.3,521,521
07:01.3,521,520
07:01.3,522,524
07:01.3,522,522
07:01.3,522,522
07:01.3,527,525
07:01.3,517,522
07:01.3,522,519
07:01.3,525,521
07:01.3,527,520
07:01.3,525,521
07:01.3,527,518
07:01.3,527,520
07:01.3,523,518
07:01.3,524,514
07:01.3,526,516
07:01.3,530,521
07:01.3,523,522
07:01.3,520,521
07:01.3,524,520
07:01.3,522,523
07:01.3,521,525
07:01.3,515,521
07:01.3,522,525
07:01.3,517,528
07:01.3,525,526
07:01.4,517,527
07:01.4,521,527
07:01.4,525,527
07:01.4,516,522
07:01.4,520,525
07:01.4,523,525
07:01.4,522,522
07:01.4,524,519
07:01.4,526,525
07:01.4,523,522
07:01.4,527,522
07:01.4,523,522
07:01.4,519,521
07:01.4,524,524
07:01.4,522,523
07:01.4,521,521
07:01.4,522,523
07:01.4,523,521
07:01.4,523,520
07:01.4,523,520
07:01.4,524,522
07:01.4,518,523
07:01.4,520,523
07:01.4,518,524
07:01.4,524,521
07:01.4,523,524
07:01.4,521,521
07:01.4,523,523
07:01.4,518,521
07:01.4,521,520
07:01.4,525,519
07:01.4,525,522
07:01.4,519,521
07:01.4,524,521
07:01.4,523,523
07:01.4,523,520
07:01.4,521,522
07:01.4,520,520
07:01.4,523,522
07:01.4,521,522
07:01.4,521,523
07:01.4,527,522
07:01.4,524,521
07:01.5,522,521
07:01.5,522,523
07:01.5,525,522
07:01.5,519,522
07:01.5,521,523
07:01.5,518,520
07:01.5,520,523
07:01.5,521,523
07:01.5,522,521
07:01.5,520,522
07:01.5,520,522
07:01.5,523,521
07:01.5,527,523
07:01.5,519,524
07:01.5,521,523
07:01.5,521,522
07:01.5,518,523
07:01.5,524,524
07:01.5,527,521
07:01.5,523,525
07:01.5,518,521
07:01.5,523,523
07:01.5,520,522
07:01.5,525,520
07:01.5,524,522
07:01.5,519,522
07:01.5,526,522
07:01.5,527,524
07:01.5,522,523
07:01.5,525,520
07:01.5,522,522
07:01.5,521,522
07:01.5,524,522
07:01.5,524,519
07:01.5,523,523
07:01.5,525,525
07:01.5,522,523
07:01.5,521,521
07:01.5,524,522
07:01.5,524,525
07:01.5,520,521
07:01.5,522,520
07:01.5,518,520
07:01.6,520,523
07:01.6,516,520
07:01.6,527,525
07:01.6,522,520
07:01.6,523,524
07:01.6,518,523
07:01.6,524,522
07:01.6,523,522
07:01.6,518,523
07:01.6,523,523
07:01.6,518,523
07:01.6,522,522
07:01.6,521,524
07:01.6,520,522
07:01.6,519,524
07:01.6,525,524
07:01.6,522,517
07:01.6,528,521
07:01.6,523,517
07:01.6,519,517
07:01.6,527,520
07:01.6,524,519
07:01.6,524,520
07:01.6,524,526
07:01.6,521,523
07:01.6,519,522
07:01.6,523,522
07:01.6,521,521
07:01.6,526,523
07:01.6,520,524
07:01.6,522,522
07:01.6,522,524
07:01.6,519,520
07:01.6,524,523
07:01.6,521,526
07:01.6,519,524
07:01.6,523,521
07:01.6,525,521
07:01.6,522,523
07:01.6,518,518
07:01.6,530,525
07:01.6,518,523
07:01.6,522,521
07:01.7,528,519
07:01.7,517,520
07:01.7,523,520
07:01.7,524,525
07:01.7,524,520
07:01.7,526,521
07:01.7,523,521
07:01.7,523,523
07:01.7,525,521
07:01.7,523,522
07:01.7,524,523
07:01.7,525,520
07:01.7,523,523
07:01.7,523,517
07:01.7,525,518
07:01.7,527,522
07:01.7,522,522
07:01.7,517,524
07:01.7,522,519
07:01.7,524,521
07:01.7,526,522
07:01.7,521,520
07:01.7,523,522
07:01.7,527,521
07:01.7,522,523
07:01.7,522,518
07:01.7,523,521
07:01.7,526,521
07:01.7,524,518
07:01.7,529,523
07:01.7,528,520
07:01.7,528,518
07:01.7,522,521
07:01.7,520,525
07:01.7,519,518
07:01.7,522,520
07:01.7,524,523
07:01.7,520,522
07:01.7,526,525
07:01.7,522,522
07:01.7,527,522
07:01.7,522,521
07:01.7,524,523
07:01.8,523,520
07:01.8,521,526
07:01.8,512,520
07:01.8,526,520
07:01.8,521,523
07:01.8,516,520
07:01.8,524,520
07:01.8,523,520
07:01.8,525,518
07:01.8,522,526
07:01.8,523,520
07:01.8,522,519
07:01.8,529,524
07:01.8,516,522
