Time,I,Q
29:51.6,524,522
29:51.6,517,522
29:51.7,520,523
29:51.7,516,523
29:51.7,516,525
29:51.7,517,519
29:51.7,522,525
29:51.7,524,523
29:51.7,524,520
29:51.7,520,528
29:51.7,514,521
29:51.7,530,522
29:51.7,526,521
29:51.7,528,524
29:51.7,523,527
29:51.7,518,522
29:51.7,523,522
29:51.7,522,518
29:51.7,523,520
29:51.7,525,521
29:51.7,524,519
29:51.7,520,524
29:51.7,524,522
29:51.7,518,523
29:51.7,530,519
29:51.7,521,521
29:51.7,526,518
29:51.7,523,521
29:51.7,516,521
29:51.7,524,525
29:51.7,523,520
29:51.7,520,525
29:51.7,523,523
29:51.7,523,522
29:51.7,520,524
29:51.7,525,521
29:51.7,522,525
29:51.7,522,523
29:51.7,520,517
29:51.7,524,523
29:51.7,521,518
29:51.7,518,523
29:51.8,518,518
29:51.8,527,520
29:51.8,524,522
29:51.8,524,524
29:51.8,523,520
29:51.8,528,522
29:51.8,524,520
29:51.8,520,518
29:51.8,526,522
29:51.8,521,520
29:51.8,524,522
29:51.8,519,525
29:51.8,523,523
29:51.8,521,522
29:51.8,522,522
29:51.8,519,522
29:51.8,526,521
29:51.8,529,519
29:51.8,523,520
29:51.8,520,524
29:51.8,523,525
29:51.8,523,519
29:51.8,522,522
29:51.8,521,520
29:51.8,515,519
29:51.8,526,521
29:51.8,523,524
29:51.8,520,521
29:51.8,525,521
29:51.8,526,523
29:51.8,518,519
29:51.8,526,522
29:51.8,525,521
29:51.8,520,521
29:51.8,529,524
29:51.8,527,522
29:51.8,523,523
29:51.8,522,524
29:51.8,517,521
29:51.8,523,521
29:51.8,524,521
29:51.9,527,516
29:51.9,524,524
29:51.9,521,522
29:51.9,522,519
29:51.9,527,520
29:51.9,522,521
29:51.9,529,524
29:51.9,520,521
29:51.9,523,521
29:51.9,521,522
29:51.9,520,521
29:51.9,522,527
29:51.9,514,521
29:51.9,520,520
29:51.9,529,521
29:51.9,524,524
29:51.9,517,519
29:51.9,526,523
29:51.9,527,522
29:51.9,521,521
29:51.9,520,524
29:51.9,521,519
29:51.9,527,520
29:51.9,524,522
29:51.9,527,523
29:51.9,515,520
29:51.9,520,520
29:51.9,522,524
29:51.9,518,520
29:51.9,524,522
29:51.9,521,522
29:51.9,518,522
29:51.9,521,525
29:51.9,519,524
29:51.9,522,521
29:51.9,524,525
29:51.9,521,524
29:51.9,518,525
29:51.9,521,525
29:51.9,518,522
29:52.0,526,523
29:52.0,522,518
29:52.0,527,520
29:52.0,520,522
29:52.0,524,520
29:52.0,528,525
29:52.0,518,520
29:52.0,520,522
29:52.0,527,522
29:52.0,522,524
29:52.0,522,521
29:52.0,521,524
29:52.0,526,520
29:52.0,525,523
29:52.0,520,518
29:52.0,526,521
29:52.0,525,516
29:52.0,525,517
29:52.0,529,517
29:52.0,528,519
29:52.0,525,521
29:52.0,523,523
29:52.0,521,520
29:52.0,523,521
29:52.0,523,522
29:52.0,525,526
29:52.0,511,525
29:52.0,523,524
29:52.0,518,521
29:52.0,524,526
29:52.0,520,524
29:52.0,520,521
29:52.0,522,525
29:52.0,522,523
29:52.0,522,520
29:52.0,527,522
29:52.0,521,523
29:52.0,523,523
29:52.0,521,520
29:52.0,523,521
29:52.1,519,521
29:52.1,523,521
29:52.1,520,524
29:52.1,521,520
29:52.1,523,527
29:52.1,518,522
29:52.1,525,521
29:52.1,517,522
29:52.1,520,521
29:52.1,522,520
29:52.1,524,520
29:52.1,518,523
29:52.1,519,523
29:52.1,519,519
29:52.1,524,521
29:52.1,522,523
29:52.1,523,527
29:52.1,520,522
29:52.1,524,524
29:52.1,521,521
29:52.1,524,523
29:52.1,518,522
29:52.1,522,523
29:52.1,518,523
29:52.1,516,521
29:52.1,526,518
29:52.1,524,521
29:52.1,526,522
29:52.1,520,520
29:52.1,529,522
29:52.1,515,525
29:52.1,521,524
29:52.1,522,523
29:52.1,522,519
29:52.1,522,522
29:52.1,523,520
29:52.1,520,523
29:52.1,517,523
29:52.1,525,525
29:52.1,516,519
29:52.1,528,521
29:52.1,522,518
29:52.1,527,517
29:52.1,526,523
29:52.1,523,525
29:52.1,518,522
29:52.1,523,524
29:52.1,521,526
29:52.1,517,523
29:52.1,524,526
29:52.1,521,523
29:52.1,516,523
29:52.1,524,525
29:52.1,520,523
29:52.1,524,522
29:52.1,531,520
29:52.1,520,524
29:52.2,523,524
29:52.2,523,522
29:52.2,518,520
29:52.2,525,520
29:52.2,522,523
29:52.2,514,521
29:52.2,521,524
29:52.2,520,518
29:52.2,532,523
29:52.2,517,522
29:52.2,517,523
29:52.2,523,524
29:52.2,516,512
29:52.2,534,514
29:52.2,530,517
29:52.2,520,518
29:52.2,523,516
29:52.2,524,523
29:52.2,525,525
29:52.2,518,525
29:52.2,523,527
29:52.2,519,523
29:52.2,516,526
29:52.2,520,525
29:52.2,523,523
29:52.2,527,519
29:52.2,525,519
29:52.2,528,518
29:52.2,523,520
29:52.2,523,520
29:52.2,527,522
29:52.2,524,522
29:52.2,515,522
29:52.2,525,524
29:52.2,525,520
29:52.2,526,522
29:52.2,519,522
29:52.2,524,518
29:52.2,524,524
29:52.2,521,523
29:52.2,517,522
29:52.3,523,519
29:52.3,522,522
29:52.3,518,524
29:52.3,522,524
29:52.3,524,523
29:52.3,522,524
29:52.3,520,522
29:52.3,522,521
29:52.3,518,523
29:52.3,522,522
29:52.3,520,523
29:52.3,527,522
29:52.3,522,522
29:52.3,523,520
29:52.3,522,520
29:52.3,528,522
29:52.3,524,523
29:52.3,520,519
29:52.3,521,524
29:52.3,527,521
29:52.3,525,522
29:52.3,523,523
29:52.3,521,524
29:52.3,522,517
29:52.3,525,514
29:52.3,528,520
29:52.3,519,524
29:52.3,518,521
29:52.3,524,520
29:52.3,522,523
29:52.3,517,522
29:52.3,522,518
29:52.3,531,520
29:52.3,522,523
29:52.3,519,522
29:52.3,523,527
29:52.3,516,518
29:52.3,520,524
29:52.3,521,523
29:52.3,523,522
29:52.4,521,521
29:52.4,526,522
29:52.4,518,518
29:52.4,528,525
29:52.4,518,524
29:52.4,516,517
29:52.4,530,522
29:52.4,521,525
29:52.4,526,523
29:52.4,527,519
29:52.4,522,523
29:52.4,522,524
29:52.4,524,522
29:52.4,524,522
29:52.4,525,522
29:52.4,522,524
29:52.4,527,520
29:52.4,527,522
29:52.4,525,525
29:52.4,520,519
29:52.4,523,519
29:52.4,524,524
29:52.4,521,524
29:52.4,516,524
29:52.4,525,522
29:52.4,518,520
29:52.4,524,525
29:52.4,523,522
29:52.4,521,523
29:52.4,524,521
29:52.4,523,521
29:52.4,515,521
29:52.4,520,522
29:52.4,520,516
29:52.4,525,523
29:52.4,531,517
29:52.4,523,520
29:52.4,518,521
29:52.4,521,521
29:52.4,528,522
29:52.4,520,520
29:52.5,526,520
29:52.5,522,520
29:52.5,523,525
29:52.5,519,522
29:52.5,519,518
29:52.5,525,520
29:52.5,525,521
29:52.5,521,523
29:52.5,526,520
29:52.5,526,522
29:52.5,525,520
29:52.5,520,525
29:52.5,519,524
29:52.5,524,524
29:52.5,518,521
29:52.5,523,521
29:52.5,524,520
29:52.5,527,521
29:52.5,525,521
29:52.5,528,524
29:52.5,524,519
29:52.5,524,521
29:52.5,525,523
29:52.5,520,519
29:52.5,529,524
29:52.5,519,525
29:52.5,524,520
29:52.5,526,521
29:52.5,519,521
29:52.5,521,523
29:52.5,518,520
29:52.5,523,525
29:52.5,521,526
29:52.5,517,518
29:52.5,523,522
29:52.5,522,524
29:52.5,520,521
29:52.5,523,520
29:52.5,525,522
29:52.5,529,525
29:52.6,524,516
29:52.6,526,521
29:52.6,519,521
29:52.6,527,521
29:52.6,522,521
29:52.6,522,522
29:52.6,523,521
29:52.6,526,524
29:52.6,525,525
29:52.6,523,519
29:52.6,528,523
29:52.6,522,524
29:52.6,526,521
29:52.6,524,524
29:52.6,525,519
29:52.6,525,524
29:52.6,518,524
29:52.6,518,523
29:52.6,516,521
29:52.6,529,519
29:52.6,531,519
29:52.6,522,521
29:52.6,519,521
29:52.6,520,527
29:52.6,521,521
29:52.6,523,522
29:52.6,524,525
29:52.6,525,522
29:52.6,523,524
29:52.6,522,520
29:52.6,523,520
29:52.6,521,520
29:52.6,522,521
29:52.6,518,523
29:52.6,526,525
29:52.6,522,520
29:52.6,527,521
29:52.6,526,523
29:52.6,518,519
29:52.6,526,517
29:52.7,529,523
29:52.7,521,524
29:52.7,521,521
29:52.7,523,522
29:52.7,522,519
29:52.7,520,522
29:52.7,522,527
29:52.7,523,521
29:52.7,518,523
29:52.7,523,522
29:52.7,526,524
29:52.7,525,522
29:52.7,521,524
29:52.7,519,521
29:52.7,526,525
29:52.7,521,525
29:52.7,514,523
29:52.7,519,522
29:52.7,522,523
29:52.7,528,518
29:52.7,531,520
29:52.7,525,520
29:52.7,522,523
29:52.7,518,523
29:52.7,522,523
29:52.7,523,523
29:52.7,523,522
29:52.7,521,522
29:52.7,522,524
29:52.7,518,521
29:52.7,523,522
29:52.7,522,522
29:52.7,526,523
29:52.7,518,517
29:52.7,526,520
29:52.7,524,523
29:52.7,525,519
29:52.7,523,524
29:52.7,523,523
29:52.7,526,519
29:52.8,523,522
29:52.8,521,522
29:52.8,520,521
29:52.8,521,522
29:52.8,517,519
29:52.8,519,523
29:52.8,519,521
29:52.8,524,524
29:52.8,524,520
29:52.8,526,521
29:52.8,522,521
29:52.8,519,522
29:52.8,521,523
29:52.8,523,522
29:52.8,525,525
29:52.8,519,526
29:52.8,520,522
29:52.8,524,522
29:52.8,527,527
29:52.8,512,521
29:52.8,525,521
29:52.8,523,521
29:52.8,527,520
29:52.8,518,526
29:52.8,526,522
29:52.8,521,524
29:52.8,520,526
29:52.8,528,519
29:52.8,527,520
29:52.8,524,520
29:52.8,514,519
29:52.8,522,524
29:52.8,514,519
29:52.8,524,522
29:52.8,522,518
29:52.8,523,523
29:52.8,519,518
29:52.8,522,517
29:52.8,528,522
29:52.8,526,522
29:52.8,522,522
29:52.8,522,519
29:52.8,520,523
29:52.8,517,520
29:52.8,522,524
29:52.8,521,523
29:52.8,518,523
29:52.8,523,520
29:52.8,524,523
29:52.8,522,523
29:52.8,522,525
29:52.8,523,522
29:52.8,524,525
29:52.8,517,523
29:52.8,525,526
29:52.8,521,522
29:52.8,525,520
29:52.8,521,521
29:52.8,524,521
29:52.8,524,522
29:52.8,521,521
29:52.9,523,520
29:52.9,522,518
29:52.9,523,522
29:52.9,518,522
29:52.9,524,524
29:52.9,522,527
29:52.9,516,526
29:52.9,519,525
29:52.9,520,523
29:52.9,523,518
29:52.9,527,523
29:52.9,522,521
29:52.9,518,522
29:52.9,528,521
29:52.9,525,521
29:52.9,528,521
29:52.9,526,525
29:52.9,519,523
29:52.9,524,523
29:52.9,517,523
29:52.9,522,523
29:52.9,527,521
29:52.9,522,523
29:52.9,520,523
29:52.9,527,516
29:52.9,524,522
29:52.9,522,520
29:52.9,525,521
29:52.9,526,521
29:52.9,524,521
29:52.9,519,523
29:52.9,518,524
29:52.9,518,517
29:52.9,527,521
29:52.9,527,522
29:52.9,524,525
29:52.9,520,521
29:52.9,516,522
29:52.9,514,522
29:52.9,520,520
29:53.0,528,521
29:53.0,524,521
29:53.0,520,525
29:53.0,518,522
29:53.0,522,524
29:53.0,523,520
29:53.0,520,522
29:53.0,522,522
29:53.0,525,518
29:53.0,525,522
29:53.0,520,522
29:53.0,526,520
29:53.0,527,521
29:53.0,522,522
29:53.0,523,523
29:53.0,524,523
29:53.0,522,521
29:53.0,524,523
29:53.0,520,523
29:53.0,528,520
29:53.0,526,522
29:53.0,521,525
29:53.0,519,524
29:53.0,513,523
29:53.0,518,524
29:53.0,524,522
29:53.0,517,523
29:53.0,516,524
29:53.0,521,524
29:53.0,521,523
29:53.0,524,523
29:53.0,529,522
29:53.0,521,522
29:53.0,518,520
29:53.0,523,526
29:53.0,522,523
29:53.0,525,521
29:53.0,526,521
29:53.0,520,518
29:53.0,528,523
29:53.0,525,521
29:53.1,522,522
29:53.1,522,520
29:53.1,525,518
29:53.1,522,525
29:53.1,522,519
29:53.1,523,523
29:53.1,520,524
29:53.1,520,524
29:53.1,520,520
29:53.1,524,522
29:53.1,521,522
29:53.1,521,523
29:53.1,524,523
29:53.1,529,519
29:53.1,519,519
29:53.1,528,521
29:53.1,523,520
29:53.1,527,519
29:53.1,526,521
29:53.1,526,523
29:53.1,526,526
29:53.1,517,522
29:53.1,524,522
29:53.1,521,521
29:53.1,527,522
29:53.1,523,521
29:53.1,522,522
29:53.1,529,524
29:53.1,519,522
29:53.1,520,523
29:53.1,521,521
29:53.1,525,522
29:53.1,522,524
29:53.1,523,517
29:53.1,527,519
29:53.1,521,522
29:53.1,521,520
29:53.1,525,520
29:53.1,523,518
29:53.1,527,523
29:53.2,526,521
29:53.2,518,525
29:53.2,518,524
29:53.2,519,522
29:53.2,515,524
29:53.2,521,523
29:53.2,521,521
29:53.2,521,520
29:53.2,528,523
29:53.2,519,520
29:53.2,524,527
29:53.2,520,527
29:53.2,519,520
29:53.2,525,525
29:53.2,525,520
29:53.2,526,519
29:53.2,523,522
29:53.2,527,520
29:53.2,527,521
29:53.2,521,518
29:53.2,522,522
29:53.2,524,524
29:53.2,517,519
29:53.2,525,519
29:53.2,520,520
29:53.2,522,520
29:53.2,522,521
29:53.2,521,522
29:53.2,523,521
29:53.2,522,524
29:53.2,520,521
29:53.2,519,523
29:53.2,524,518
29:53.2,522,521
29:53.2,518,521
29:53.2,526,524
29:53.2,522,522
29:53.2,521,524
29:53.2,519,521
29:53.2,521,521
29:53.3,518,523
29:53.3,518,526
29:53.3,518,523
29:53.3,520,523
29:53.3,524,519
29:53.3,526,520
29:53.3,528,525
29:53.3,519,524
29:53.3,521,523
29:53.3,525,519
29:53.3,524,524
29:53.3,529,521
29:53.3,524,522
29:53.3,526,525
29:53.3,517,524
29:53.3,528,525
29:53.3,522,525
29:53.3,522,520
29:53.3,521,520
29:53.3,530,520
29:53.3,524,523
29:53.3,521,523
29:53.3,521,521
29:53.3,520,521
29:53.3,523,525
29:53.3,518,524
29:53.3,521,521
29:53.3,524,518
29:53.3,522,519
29:53.3,518,518
29:53.3,523,522
29:53.3,523,518
29:53.3,527,519
29:53.3,522,517
29:53.3,524,521
29:53.3,525,519
29:53.3,524,521
29:53.3,520,518
29:53.3,526,522
29:53.3,517,524
29:53.3,524,524
29:53.4,521,524
29:53.4,524,521
29:53.4,522,522
29:53.4,525,521
29:53.4,525,520
29:53.4,523,519
29:53.4,523,517
29:53.4,524,522
29:53.4,512,523
29:53.4,522,520
29:53.4,525,522
29:53.4,527,519
29:53.4,522,521
29:53.4,521,523
29:53.4,526,525
29:53.4,517,523
29:53.4,522,522
29:53.4,521,523
29:53.4,523,527
29:53.4,523,524
29:53.4,518,526
29:53.4,524,521
29:53.4,521,524
29:53.4,519,524
29:53.4,525,523
29:53.4,526,524
29:53.4,523,526
29:53.4,520,526
29:53.4,514,525
29:53.4,520,525
29:53.4,523,528
29:53.4,514,521
29:53.4,520,520
29:53.4,522,522
29:53.4,523,524
29:53.4,519,522
29:53.4,530,522
29:53.4,526,520
29:53.4,525,520
29:53.4,517,524
29:53.5,518,519
29:53.5,524,521
29:53.5,524,520
29:53.5,525,520
29:53.5,520,520
29:53.5,526,527
29:53.5,523,519
29:53.5,523,518
29:53.5,521,521
29:53.5,523,517
29:53.5,527,518
29:53.5,522,519
29:53.5,526,518
29:53.5,525,518
29:53.5,526,522
29:53.5,527,519
29:53.5,524,517
29:53.5,526,520
29:53.5,521,523
29:53.5,521,518
29:53.5,521,520
29:53.5,518,523
29:53.5,515,521
29:53.5,522,522
29:53.5,522,520
29:53.5,522,521
29:53.5,518,522
29:53.5,522,521
29:53.5,520,521
29:53.5,521,523
29:53.5,529,524
29:53.5,522,524
29:53.5,522,522
29:53.5,520,524
29:53.5,522,520
29:53.5,523,521
29:53.5,522,522
29:53.5,520,525
29:53.5,522,523
29:53.5,524,523
29:53.5,522,526
29:53.5,522,525
29:53.5,522,521
29:53.5,521,524
29:53.5,525,521
29:53.5,519,524
29:53.5,527,523
29:53.5,525,525
29:53.5,517,522
29:53.5,523,518
29:53.5,529,521
29:53.5,525,519
29:53.5,528,525
29:53.5,520,523
29:53.5,518,522
29:53.5,527,520
29:53.5,525,519
29:53.5,523,517
29:53.5,524,520
29:53.5,517,520
29:53.6,527,519
29:53.6,517,520
29:53.6,522,524
29:53.6,519,522
29:53.6,521,521
29:53.6,523,522
29:53.6,525,522
29:53.6,520,522
29:53.6,520,523
29:53.6,525,522
29:53.6,520,520
29:53.6,524,522
29:53.6,521,521
29:53.6,528,519
29:53.6,517,517
29:53.6,523,522
29:53.6,520,521
29:53.6,520,519
29:53.6,517,521
29:53.6,523,519
29:53.6,523,524
29:53.6,521,522
29:53.6,520,524
29:53.6,524,522
29:53.6,523,523
29:53.6,528,523
29:53.6,522,521
29:53.6,525,523
29:53.6,520,523
29:53.6,522,523
29:53.6,526,522
29:53.6,521,524
29:53.6,524,523
29:53.6,518,523
29:53.6,521,522
29:53.6,518,527
29:53.6,521,525
29:53.6,523,526
29:53.6,522,522
29:53.6,522,529
29:53.6,519,521
29:53.7,525,520
29:53.7,523,519
29:53.7,518,517
29:53.7,528,520
29:53.7,528,524
29:53.7,522,519
29:53.7,519,520
29:53.7,515,521
29:53.7,526,519
29:53.7,522,522
29:53.7,522,524
29:53.7,525,522
29:53.7,523,520
29:53.7,523,520
29:53.7,523,519
29:53.7,523,518
29:53.7,525,525
29:53.7,517,519
29:53.7,517,520
29:53.7,523,520
29:53.7,527,522
29:53.7,523,517
29:53.7,525,521
29:53.7,518,521
29:53.7,524,519
29:53.7,528,516
29:53.7,524,521
29:53.7,521,514
29:53.7,525,522
29:53.7,521,520
29:53.7,521,522
29:53.7,525,522
29:53.7,520,520
29:53.7,524,520
29:53.7,525,527
29:53.7,515,523
29:53.7,522,522
29:53.7,526,521
29:53.7,530,522
29:53.7,523,525
29:53.8,519,523
29:53.8,514,529
29:53.8,519,524
29:53.8,520,524
29:53.8,525,524
29:53.8,523,520
29:53.8,522,527
29:53.8,521,525
29:53.8,514,524
29:53.8,518,522
29:53.8,521,522
29:53.8,529,527
29:53.8,517,523
29:53.8,524,523
29:53.8,528,521
29:53.8,526,524
29:53.8,528,525
29:53.8,521,522
29:53.8,522,521
29:53.8,523,517
29:53.8,525,523
29:53.8,522,521
29:53.8,522,520
29:53.8,521,525
29:53.8,522,525
29:53.8,516,521
29:53.8,531,521
29:53.8,530,520
29:53.8,528,515
29:53.8,530,521
29:53.8,523,520
29:53.8,520,521
29:53.8,524,518
29:53.8,523,517
29:53.8,522,527
29:53.8,518,518
29:53.8,524,522
29:53.8,526,522
29:53.8,521,522
29:53.8,523,519
29:53.9,530,524
29:53.9,519,520
29:53.9,520,521
29:53.9,524,522
29:53.9,520,524
29:53.9,524,518
29:53.9,524,520
29:53.9,530,524
29:53.9,523,525
29:53.9,520,522
29:53.9,515,519
29:53.9,521,521
29:53.9,524,522
29:53.9,519,520
29:53.9,522,519
29:53.9,523,526
29:53.9,522,526
29:53.9,518,525
29:53.9,524,523
29:53.9,523,518
29:53.9,522,526
29:53.9,517,523
29:53.9,528,521
29:53.9,523,524
29:53.9,529,521
29:53.9,519,525
29:53.9,517,522
29:53.9,520,520
29:53.9,526,523
29:53.9,523,523
29:53.9,520,520
29:53.9,522,525
29:53.9,517,522
29:53.9,520,521
29:53.9,522,519
29:53.9,519,518
29:53.9,523,523
29:53.9,519,522
29:53.9,520,517
29:53.9,524,524
29:54.0,520,525
29:54.0,521,521
29:54.0,529,522
29:54.0,528,523
29:54.0,528,519
29:54.0,522,520
29:54.0,520,520
29:54.0,524,523
29:54.0,518,520
29:54.0,523,522
29:54.0,519,522
29:54.0,521,520
29:54.0,519,522
29:54.0,525,520
29:54.0,527,523
29:54.0,531,523
29:54.0,518,520
29:54.0,524,518
29:54.0,525,522
29:54.0,525,520
29:54.0,530,522
29:54.0,523,522
29:54.0,521,523
29:54.0,524,520
29:54.0,523,524
29:54.0,521,525
29:54.0,520,522
29:54.0,518,520
29:54.0,526,524
29:54.0,522,523
29:54.0,524,522
29:54.0,523,524
29:54.0,516,524
29:54.0,518,523
29:54.0,523,522
29:54.0,521,526
29:54.0,516,526
29:54.0,526,522
29:54.0,527,523
29:54.0,523,525
29:54.1,522,518
29:54.1,528,522
29:54.1,520,523
29:54.1,527,522
29:54.1,527,521
29:54.1,530,521
29:54.1,530,522
29:54.1,518,522
29:54.1,515,520
29:54.1,522,519
29:54.1,524,521
29:54.1,521,526
29:54.1,520,518
29:54.1,525,519
29:54.1,524,523
29:54.1,526,526
29:54.1,522,522
29:54.1,523,522
29:54.1,528,524
29:54.1,520,518
29:54.1,526,521
29:54.1,525,520
29:54.1,523,526
29:54.1,513,522
29:54.1,519,517
29:54.1,528,519
29:54.1,528,518
29:54.1,526,520
29:54.1,519,520
29:54.1,519,525
29:54.1,521,517
29:54.1,528,523
29:54.1,523,523
29:54.1,532,521
29:54.1,523,519
29:54.1,527,522
29:54.1,518,519
29:54.1,525,522
29:54.1,521,523
29:54.1,531,521
29:54.1,531,523
29:54.2,523,522
29:54.2,520,521
29:54.2,517,516
29:54.2,524,525
29:54.2,517,523
29:54.2,523,521
29:54.2,527,525
29:54.2,522,520
29:54.2,524,524
29:54.2,523,522
29:54.2,531,524
29:54.2,525,523
29:54.2,522,523
29:54.2,523,522
29:54.2,525,523
29:54.2,522,522
29:54.2,525,520
29:54.2,528,523
29:54.2,528,521
29:54.2,523,520
29:54.2,524,522
29:54.2,520,523
29:54.2,524,519
29:54.2,521,521
29:54.2,525,525
29:54.2,520,520
29:54.2,520,518
29:54.2,526,520
29:54.2,527,523
29:54.2,520,518
29:54.2,521,520
29:54.2,520,522
29:54.2,521,521
29:54.2,522,521
29:54.2,517,525
29:54.2,526,523
29:54.2,523,523
29:54.2,519,525
29:54.2,517,522
29:54.2,521,522
29:54.3,524,518
29:54.3,521,522
29:54.3,526,519
29:54.3,527,521
29:54.3,524,518
29:54.3,528,521
29:54.3,518,521
29:54.3,523,524
29:54.3,521,519
29:54.3,523,522
29:54.3,523,520
29:54.3,528,521
29:54.3,523,527
29:54.3,519,523
29:54.3,522,526
29:54.3,519,520
29:54.3,524,522
29:54.3,527,519
29:54.3,519,526
29:54.3,516,523
29:54.3,521,524
29:54.3,522,522
29:54.3,527,523
29:54.3,519,521
29:54.3,520,519
29:54.3,529,523
29:54.3,523,520
29:54.3,528,521
29:54.3,522,524
29:54.3,522,520
29:54.3,526,525
29:54.3,518,523
29:54.3,519,520
29:54.3,519,519
29:54.3,524,521
29:54.3,523,526
29:54.3,519,523
29:54.3,520,522
29:54.3,520,522
29:54.3,525,521
29:54.3,527,519
29:54.3,524,524
29:54.3,518,521
29:54.3,523,523
29:54.3,518,520
29:54.3,523,520
29:54.3,526,519
29:54.3,521,521
29:54.3,520,522
29:54.3,523,522
29:54.3,520,522
29:54.3,525,524
29:54.3,521,523
29:54.3,516,519
29:54.3,527,519
29:54.3,525,523
29:54.3,520,521
29:54.3,522,524
29:54.3,515,523
29:54.3,524,524
29:54.4,524,519
29:54.4,526,524
29:54.4,521,522
29:54.4,522,521
29:54.4,526,521
29:54.4,521,521
29:54.4,526,519
29:54.4,521,523
29:54.4,521,519
29:54.4,530,520
29:54.4,526,524
29:54.4,525,521
29:54.4,523,520
29:54.4,518,523
29:54.4,523,523
29:54.4,520,521
29:54.4,523,525
29:54.4,523,521
29:54.4,521,521
29:54.4,525,521
29:54.4,525,522
29:54.4,521,526
29:54.4,523,522
29:54.4,519,522
29:54.4,524,522
29:54.4,520,524
29:54.4,523,524
29:54.4,522,522
29:54.4,523,522
29:54.4,518,522
29:54.4,516,524
29:54.4,520,523
29:54.4,521,524
29:54.4,520,519
29:54.4,520,524
29:54.4,521,520
29:54.4,523,519
29:54.4,529,524
29:54.4,524,521
29:54.4,522,523
29:54.4,521,521
29:54.5,521,521
29:54.5,522,521
29:54.5,528,524
29:54.5,526,522
29:54.5,528,521
29:54.5,528,522
29:54.5,523,525
29:54.5,518,521
29:54.5,519,524
29:54.5,518,522
29:54.5,518,522
29:54.5,524,522
29:54.5,519,522
29:54.5,518,519
29:54.5,526,521
29:54.5,529,521
29:54.5,524,519
29:54.5,525,521
29:54.5,519,522
29:54.5,520,522
29:54.5,515,521
29:54.5,523,526
29:54.5,520,521
29:54.5,523,525
29:54.5,521,524
29:54.5,520,522
29:54.5,526,520
29:54.5,525,522
29:54.5,523,523
29:54.5,528,525
29:54.5,516,524
29:54.5,520,520
29:54.5,526,524
29:54.5,524,520
29:54.5,526,519
29:54.5,526,524
29:54.5,518,521
29:54.5,529,521
29:54.5,521,522
29:54.5,518,524
29:54.6,527,520
29:54.6,526,524
29:54.6,520,521
29:54.6,519,519
29:54.6,522,526
29:54.6,522,519
29:54.6,525,519
